home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
São Paulo FC,Clube Atlético Mineiro,2,2,1 de novembro de 2022 21:30,Morumbi,23.835,Braulio da Silva Machado,"[{""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""23'""}, {""player"": ""Welington Damascena Santos"", ""minute"": ""24'""}, {""player"": ""Rodrigo Nestor Bertalia"", ""minute"": ""33'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jonathan Calleri"", ""minute"": ""45+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Cl\u00e1udio Rodrigues Gomes"", ""minute"": ""27'""}, {""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""40'""}, {""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""61'""}, {""player"": ""Cristian David Pav\u00f3n"", ""minute"": ""62'""}, {""player"": ""Cuca"", ""minute"": ""90+4'""}, {""player"": ""Everson Felipe Marques Pires"", ""minute"": ""90+5'""}]","[{""player"": ""undefined"", ""minute"": ""90+5'""}]","[{""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tpq02v9frz3f4vn8epiq5dlg
