home_team,away_team,home_team_score,away_team_score,game_date,stadium,public,ref,yellow_cards_home,red_cards_home,gols_home,yellow_cards_away,red_cards_away,gols_away,sec_card_home,sec_card_away,link
Coritiba FBC,CR Flamengo,1,0,6 de novembro de 2022 16:00,Couto Pereira,32.021,Raphael Claus,"[{""player"": ""Mat\u00edas Galarza Fonda"", ""minute"": ""7'""}, {""player"": ""Matheus Alfredo Cadorini da Silva"", ""minute"": ""62'""}, {""player"": ""R\u00e9gis Augusto Salmazzo"", ""minute"": ""80'""}, {""player"": ""Leonardo Gamalho de Souza"", ""minute"": ""83'""}, {""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""86'""}]",[],"[{""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""58'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Jo\u00e3o Victor Gomes da Silva"", ""minute"": ""44'""}, {""player"": ""Matheus Fran\u00e7a Silva"", ""minute"": ""72'""}, {""player"": ""M\u00e1rio S\u00e9rgio Santos Costa"", ""minute"": ""80'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3vga1bjyzzztvlulnxddxsz6c
SC Internacional,Club Athletico Paranaense,2,0,5 de novembro de 2022 21:00,Beira-Rio,12.275,Flavio Rodrigues De Souza,[],[],"[{""player"": ""Pedro Henrique Konzen Medina da Silva"", ""minute"": ""63'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Maur\u00edcio Magalh\u00e3es Prado"", ""minute"": ""67'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Fernando Luiz Roza"", ""minute"": ""90+7'""}]","[{""player"": ""Thiago Heleno Henrique Ferreira"", ""minute"": ""90+1'""}]",[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3v0f9yweg515272ky7k8xgphw
SC Corinthians Paulista,Ceará SC,1,0,5 de novembro de 2022 20:30,Neo Química Arena,41.172,Bruno Arleu de Araújo,"[{""player"": ""Eduardo Santos Queiroz"", ""minute"": ""41'""}, {""player"": ""F\u00e1gner Conserva Lemos"", ""minute"": ""44'""}, {""player"": ""Robert Renan Alves Barbosa"", ""minute"": ""81'""}, {""player"": ""F\u00e1bio Santos Romeu"", ""minute"": ""81'""}]",[],"[{""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Richard C\u00e2ndido Coelho"", ""minute"": ""45+2'""}, {""player"": ""Vin\u00edcius Goes Barbosa de Souza"", ""minute"": ""49'""}, {""player"": ""Severino do Ramo Clementino da Silva"", ""minute"": ""76'""}, {""player"": ""Jos\u00e9 Roberto Assun\u00e7\u00e3o de Ara\u00fajo Filho"", ""minute"": ""87'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3utjainf76b8k240lhg6aznys
Goiás EC,EC Juventude,1,0,5 de novembro de 2022 19:00,Estádio Hailé Pinheiro (Serrinha),10.480,Edina Alves Batista,"[{""player"": ""Jackson Diego Ibraim Fagundes"", ""minute"": ""37'""}, {""player"": ""Auremir Evangelista dos Santos"", ""minute"": ""63'""}, {""player"": ""Luan Dias da Silva"", ""minute"": ""67'""}, {""player"": ""Hugo Ferreira de Farias"", ""minute"": ""79'""}]",[],"[{""player"": ""Nicolas Godinho Johann"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Onitlasi J\u00fanior de Moraes Rodrigues"", ""minute"": ""5'""}, {""player"": ""Jonathan Doin"", ""minute"": ""6'""}, {""player"": ""Felipe Augusto Rodrigues Pires"", ""minute"": ""35'""}, {""player"": ""Jean Carlos de Souza Irmer"", ""minute"": ""42'""}, {""player"": ""C\u00e9sar Augusto Soares dos Reis Ribela"", ""minute"": ""82'""}, {""player"": ""Vitor Gabriel Claudino Rego Ferreira"", ""minute"": ""83'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3v7gd1rbwulleq0f38g0mgro4
Red Bull Bragantino,América FC (Minas Gerais),1,4,5 de novembro de 2022 19:00,Nabizão,2.722,Marcelo de Lima Henrique,"[{""player"": ""Kevin Joel Lom\u00f3naco"", ""minute"": ""24'""}, {""player"": ""Raul L\u00f4 Gon\u00e7alves"", ""minute"": ""36'""}, {""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""41'""}, {""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""44'""}, {""player"": ""Aderlan de Lima Silva"", ""minute"": ""45+2'""}, {""player"": ""Werik Silva Pinto"", ""minute"": ""45+5'""}]",[],"[{""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""18'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Ricardo C\u00e9sar Dantas da Silva"", ""minute"": ""17'""}, {""player"": ""Alexandre Egea"", ""minute"": ""28'""}]",[],"[{""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Henrique Almeida Caixeta Nascentes"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Everaldo Silva do Nascimento"", ""minute"": ""42'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Ad\u00edlson dos Anjos Oliveira"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3upojv7ula32l9z8w22oawzkk
Santos FC Sao Paulo,Avai FC,1,1,5 de novembro de 2022 16:30,Arena Barueri,18.686,Caio Max Augusto Vieira,"[{""player"": ""Rodrigo Fern\u00e1ndez Cedr\u00e9s"", ""minute"": ""49'""}, {""player"": ""Luiz Felipe do Nascimento dos Santos"", ""minute"": ""67'""}, {""player"": ""Vinicius Nelson de Souza Zanocelo"", ""minute"": ""90+4'""}]",[],"[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""5'"", ""cont"": 0, ""penal"": 1}]",[],[],"[{""player"": ""Raniele Almeida Melo"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3uwymd7t0he7zt77szj4hev4k
Fluminense FC,São Paulo FC,3,1,5 de novembro de 2022 16:30,Estádio Jornalista Mário Filho (Maracanã),41.558,Anderson Daronco,"[{""player"": ""Marc\u00edlio Flor\u00eancio Mota Filho"", ""minute"": ""7'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""46'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""56'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""59'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""M\u00e1rcio Rafael Ferreira de Souza"", ""minute"": ""78'""}]",[],"[{""player"": ""Luciano da Rocha Neves"", ""minute"": ""30'"", ""cont"": 0, ""penal"": 0}]",[],"[{""player"": ""M\u00e1rcio Rafael Ferreira de Souza"", ""minute"": ""90+2'""}]",https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3ulvdft29a4qlun6qrkrofzmc
SE Palmeiras,Fortaleza EC,4,0,2 de novembro de 2022 21:30,Allianz Parque,29.104,Wilton Pereira Sampaio,"[{""player"": ""Danilo dos Santos de Oliveira"", ""minute"": ""22'""}, {""player"": ""Gustavo Henrique Furtado Scarpa"", ""minute"": ""33'""}, {""player"": ""Jos\u00e9 Rafael Vivian"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""15'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Eduardo Pereira Rodrigues"", ""minute"": ""32'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Ronielson da Silva Barbosa"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Endrick Felipe Moreira de Sousa"", ""minute"": ""64'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Cristian Chagas Tarouco"", ""minute"": ""23'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tt5wwc2psjve3d7wmv91me50
CR Flamengo,SC Corinthians Paulista,1,2,2 de novembro de 2022 21:30,Estádio Jornalista Mário Filho (Maracanã),60.369,Ramon Abatti,[],[],"[{""player"": ""Matheus Fran\u00e7a de Oliveira"", ""minute"": ""48'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Roni Medeiros de Moura"", ""minute"": ""86'""}]",[],"[{""player"": ""Eduardo Santos Queiroz"", ""minute"": ""42'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Yuri Alberto Monteiro da Silva"", ""minute"": ""75'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tmegfyg8nk4ots5435j9qiok
EC Juventude,Coritiba FBC,0,1,2 de novembro de 2022 19:00,Alfredo Jaconi,3.412,Marcelo de Lima Henrique,"[{""player"": ""Jo\u00e3o Victor da Vit\u00f3ria Fernandes"", ""minute"": ""5'""}, {""player"": ""Thalisson Kelven da Silva"", ""minute"": ""27'""}, {""player"": ""J\u00e1dson Alves dos Santos"", ""minute"": ""88'""}]",[],[],"[{""player"": ""Luciano Cast\u00e1n da Silva"", ""minute"": ""3'""}, {""player"": ""Alef Mangueira Severino Pereira"", ""minute"": ""30'""}, {""player"": ""Leonardo Gamalho de Souza"", ""minute"": ""68'""}, {""player"": ""R\u00e9gis Augusto Salmazzo"", ""minute"": ""90+4'""}]",[],"[{""player"": ""R\u00e9gis Augusto Salmazzo"", ""minute"": ""90+2'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3u0gv8jykjas84sxjxo1l8ob8
Avai FC,Red Bull Bragantino,1,2,2 de novembro de 2022 19:00,Ressacada,3.022,Wagner do Nascimento Magalhaes,"[{""player"": ""Guilherme Bissoli Campos"", ""minute"": ""25'""}, {""player"": ""Lucas de Souza Ventura"", ""minute"": ""62'""}]",[],"[{""player"": ""Kevin Peterson dos Santos Silva"", ""minute"": ""90'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Carlos Eduardo Ferreira de Souza"", ""minute"": ""51'""}]",[],"[{""player"": ""Artur Victor Guimar\u00e3es"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}, {""player"": ""H\u00e9lio J\u00fanio Nunes de Castro"", ""minute"": ""68'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3ubcfbhb6bdg84cnis20lhh5g
Atlético Goianiense,Santos FC Sao Paulo,2,3,2 de novembro de 2022 19:00,Estádio Antônio Accioly,9.090,Anderson Daronco,"[{""player"": ""Gabriel Baralhas dos Santos"", ""minute"": ""45+2'""}, {""player"": ""Diego Chur\u00edn Puyo"", ""minute"": ""60'""}, {""player"": ""Jefferson Junio Ant\u00f4nio da Silva"", ""minute"": ""73'""}]",[],"[{""player"": ""Diego Chur\u00edn Puyo"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luiz Fernando Moraes dos Santos"", ""minute"": ""39'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Carlos Andr\u00e9s S\u00e1nchez Arcosa"", ""minute"": ""61'""}, {""player"": ""Sandry Roberto Santos Goes"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Marcos Leonardo Santos Almeida"", ""minute"": ""19'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Lucas Braga Ribeiro"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Lucas Henrique Barbosa"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3u7i2vht2elbg570c6k427b4k
Club Athletico Paranaense,Goiás EC,3,2,2 de novembro de 2022 16:00,Arena da Baixada,12.864,Leandro Pedro Vuaden,"[{""player"": ""Fernando Luiz Roza"", ""minute"": ""42'""}, {""player"": ""Abner Vin\u00edcius da Silva Santos"", ""minute"": ""90+5'""}]",[],"[{""player"": ""Miguel David Terans P\u00e9rez"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Alex Paulo Menezes Santana"", ""minute"": ""13'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Miguel David Terans P\u00e9rez"", ""minute"": ""29'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Yan da Cruz Souto"", ""minute"": ""12'""}]",[],"[{""player"": ""Yan da Cruz Souto"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Pedro Ra\u00fal Garay da Silva"", ""minute"": ""51'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3uevbanz6qlmnaj6qbyojhnv8
América FC (Minas Gerais),SC Internacional,1,0,2 de novembro de 2022 16:00,Estádio Raimundo Sampaio,3.474,Bruno Arleu de Araújo,[],[],"[{""player"": ""Alexandre Egea"", ""minute"": ""76'"", ""cont"": 0, ""penal"": 0}]",[],[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tgmd8850bpgq406drg45mx3o
São Paulo FC,Clube Atlético Mineiro,2,2,1 de novembro de 2022 21:30,Morumbi,23.835,Braulio da Silva Machado,"[{""player"": ""Pablo Gon\u00e7alves Maia Fortunato"", ""minute"": ""23'""}, {""player"": ""Welington Damascena Santos"", ""minute"": ""24'""}, {""player"": ""Rodrigo Nestor Bertalia"", ""minute"": ""33'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""40'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jonathan Calleri"", ""minute"": ""45+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Cl\u00e1udio Rodrigues Gomes"", ""minute"": ""27'""}, {""player"": ""Jair Rodrigues J\u00fanior"", ""minute"": ""40'""}, {""player"": ""Jemerson de Jesus Nascimento"", ""minute"": ""61'""}, {""player"": ""Cristian David Pav\u00f3n"", ""minute"": ""62'""}, {""player"": ""Cuca"", ""minute"": ""90+4'""}, {""player"": ""Everson Felipe Marques Pires"", ""minute"": ""90+5'""}]","[{""player"": ""undefined"", ""minute"": ""90+5'""}]","[{""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""25'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Eduardo Jes\u00fas Vargas Rojas"", ""minute"": ""81'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tpq02v9frz3f4vn8epiq5dlg
Botafogo FR,Cuiabá EC,0,2,1 de novembro de 2022 19:00,Estádio Nilton Santos,16.365,Jean Pierre Goncalves Lima,"[{""player"": ""Luis Henrique Tomaz de Lima"", ""minute"": ""77'""}]",[],[],"[{""player"": ""Joaquim Henrique Pereira Silva"", ""minute"": ""75'""}]",[],"[{""player"": ""Andr\u00e9 Lu\u00eds da Costa Alfredo"", ""minute"": ""41'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Deyverson Brum Silva Acosta"", ""minute"": ""52'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3tws06u2786s70mgoo06x8ob8
Ceará SC,Fluminense FC,0,1,31 de outubro de 2022 20:00,Castelão,No data,Raphael Claus,"[{""player"": ""Cl\u00e9ber Bomfim de Jesus"", ""minute"": ""48'""}, {""player"": ""David Ricardo Loiola da Silva"", ""minute"": ""77'""}]",[],[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""45'""}, {""player"": ""Cristiano da Silva Leite"", ""minute"": ""64'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Cl\u00e9ber Bomfim de Jesus"", ""minute"": ""57'""}]",[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3u42ebgq0ammpzt9m51v2skr8
Goiás EC,SC Corinthians Paulista,0,0,29 de outubro de 2022 19:30,Estádio Hailé Pinheiro (Serrinha),9.497,Bruno Arleu de Araújo,"[{""player"": ""Yan da Cruz Souto"", ""minute"": ""9'""}, {""player"": ""Lucas Halter"", ""minute"": ""49'""}]",[],[],"[{""player"": ""Lucas Piton Crivellaro"", ""minute"": ""43'""}, {""player"": ""Carlos Gilberto do Nascimento Silva"", ""minute"": ""72'""}, {""player"": ""F\u00e1bio Santos Romeu"", ""minute"": ""90+5'""}, {""player"": ""V\u00edtor Pereira"", ""minute"": ""90+5'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3r7yi5gm37q0utxtpjbwrb190
Cuiabá EC,Avai FC,1,0,27 de outubro de 2022 20:00,Arena Pantanal,4.680,Luiz Flávio de Oliveira,"[{""player"": ""Andr\u00e9 Lu\u00eds da Costa Alfredo"", ""minute"": ""89'""}]",[],"[{""player"": ""Jo\u00e3o Pedro Vilardi Pinto"", ""minute"": ""90+1'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Bruno C\u00e9sar Pereira da Silva"", ""minute"": ""84'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3t9rtgce20qqd3gz9mc0owwt0
Clube Atlético Mineiro,EC Juventude,1,0,27 de outubro de 2022 19:30,Mineirão,18.298,Sávio Pereira Sampaio,"[{""player"": ""Ignacio Mart\u00edn Fern\u00e1ndez"", ""minute"": ""76'""}, {""player"": ""J\u00fanior Osmar Ignacio Alonso Mujica"", ""minute"": ""90+1'""}]",[],"[{""player"": ""Jos\u00e9 Rodolfo Pires Ribeiro"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Lucas Zanella"", ""minute"": ""90+1'""}, {""player"": ""Jean Carlos de Souza Irmer"", ""minute"": ""90+2'""}]",[],[],[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3shuhqpk5bao853qv6e9egm50
São Paulo FC,Atlético Goianiense,2,1,27 de outubro de 2022 19:00,Morumbi,17.598,Bruno Arleu de Araújo,"[{""player"": ""Patrick Bezerra do Nascimento"", ""minute"": ""37'""}, {""player"": ""Luan Vin\u00edcius da Silva Santos"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Jonathan Calleri"", ""minute"": ""22'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luan Vin\u00edcius da Silva Santos"", ""minute"": ""90+5'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Wanderson Santos Pereira"", ""minute"": ""23'""}, {""player"": ""Willian Marlon Ferreira Moraes"", ""minute"": ""64'""}, {""player"": ""Edson Fernando da Silva Gomes"", ""minute"": ""82'""}, {""player"": ""Leonardo Augusto dos Santos Pereira"", ""minute"": ""90'""}]","[{""player"": ""Airton Mois\u00e9s Santos Sousa"", ""minute"": ""90+7'""}]","[{""player"": ""Gabriel Baralhas dos Santos"", ""minute"": ""72'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3sowa8x95jty6ppkcy9b9jo5w
Fortaleza EC,Coritiba FBC,3,1,27 de outubro de 2022 19:00,Castelão,22.341,Flavio Rodrigues De Souza,"[{""player"": ""Lucas Rafael Ara\u00fajo Lima"", ""minute"": ""26'""}]",[],"[{""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""2'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Luis Ant\u00f4nio da Rocha J\u00fanior"", ""minute"": ""55'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jos\u00e9 Rom\u00e1rio Silva de Souza"", ""minute"": ""73'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Gabriel Boschilia"", ""minute"": ""65'""}]","[{""player"": ""Guillermo Gabriel de los Santos Viana"", ""minute"": ""87'""}]","[{""player"": ""Matheus Alfredo Cadorini da Silva"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3t2xw7h937v7lyf88ueetlc7o
SC Internacional,Ceará SC,2,1,26 de outubro de 2022 21:45,Beira-Rio,11.988,Ramon Abatti,"[{""player"": ""Mano Menezes"", ""minute"": ""67'""}]",[],"[{""player"": ""Eden\u00edlson Andrade dos Santos"", ""minute"": ""65'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Alan Patrick Louren\u00e7o"", ""minute"": ""78'"", ""cont"": 0, ""penal"": 1}]","[{""player"": ""Geovane da Silva de Souza"", ""minute"": ""45+1'""}, {""player"": ""Luiz Ot\u00e1vio Anacleto Leandro"", ""minute"": ""75'""}]",[],"[{""player"": ""Vin\u00edcius Moreira de Lima"", ""minute"": ""6'"", ""cont"": 0, ""penal"": 1}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3sz9xlbetkhuqyhebgl0g66fo
Goiás EC,América FC (Minas Gerais),2,2,26 de outubro de 2022 21:45,Estádio Hailé Pinheiro (Serrinha),7.274,Wagner do Nascimento Magalhaes,"[{""player"": ""Magno Jos\u00e9 da Silva"", ""minute"": ""45'""}, {""player"": ""Auremir Evangelista dos Santos"", ""minute"": ""68'""}]",[],"[{""player"": ""Vin\u00edcius Santos Silva"", ""minute"": ""61'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Jackson Diego Ibraim Fagundes"", ""minute"": ""90+4'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Matheus Leonardo Sales Cardoso"", ""minute"": ""50'""}, {""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""89'""}, {""player"": ""Patric Cabral Lalau"", ""minute"": ""90+7'""}]",[],"[{""player"": ""Alo\u00edsio dos Santos Gon\u00e7alves"", ""minute"": ""60'"", ""cont"": 0, ""penal"": 1}, {""player"": ""Wellington Pereira do Nascimento"", ""minute"": ""88'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3t6gbpx9xfwaprsl6dniw0lqs
SC Corinthians Paulista,Fluminense FC,0,2,26 de outubro de 2022 21:45,Neo Química Arena,37.617,Leandro Pedro Vuaden,"[{""player"": ""Ramiro Moschen Benetti"", ""minute"": ""43'""}, {""player"": ""F\u00e1gner Conserva Lemos"", ""minute"": ""59'""}]",[],[],"[{""player"": ""Samuel Xavier Brito"", ""minute"": ""58'""}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""61'""}, {""player"": ""Felipe Melo de Carvalho"", ""minute"": ""62'""}]",[],"[{""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""12'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Germ\u00e1n Ezequiel Cano"", ""minute"": ""70'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3ssck35vlb8zv94h4zaf6wbv8
Botafogo FR,Red Bull Bragantino,2,1,26 de outubro de 2022 19:30,Estádio Nilton Santos,11.093,Dyorgines José Padovani Andrade,"[{""player"": ""Gabriel Appelt Pires"", ""minute"": ""34'""}]",[],"[{""player"": ""Gabriel Appelt Pires"", ""minute"": ""18'"", ""cont"": 0, ""penal"": 0}, {""player"": ""Danilo das Neves Pinheiro"", ""minute"": ""71'"", ""cont"": 0, ""penal"": 0}]","[{""player"": ""Kevin Joel Lom\u00f3naco"", ""minute"": ""28'""}, {""player"": ""Werik Silva Pinto"", ""minute"": ""70'""}, {""player"": ""Gabriel Novaes Fernandes"", ""minute"": ""90+6'""}, {""player"": ""Aderlan de Lima Silva"", ""minute"": ""90+6'""}]",[],"[{""player"": ""Luan C\u00e2ndido de Almeida"", ""minute"": ""62'"", ""cont"": 0, ""penal"": 0}]",[],[],https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2022/css9eoc46vca8gkmv5z7603ys/match/view/3svv8rh6pjjwv1pwnn2v1oges
